,station_name,latitude,longitude
413,BRIGHT HILL MRT STATION,1.3631639565255,103.831953829452
414,BRIGHT HILL MRT STATION,1.36218380484981,103.832375711055
415,UPPER THOMSON MRT STATION,1.35573657470655,103.831833009004
416,UPPER THOMSON MRT STATION,1.35483364468235,103.831916196892
417,UPPER THOMSON MRT STATION,1.35441782186373,103.83263517825
418,UPPER THOMSON MRT STATION,1.35414456637885,103.833924590606
419,UPPER THOMSON MRT STATION,1.35350301029652,103.833793867314
420,CALDECOTT MRT STATION,1.33825972994181,103.840387499238
421,CALDECOTT MRT STATION,1.33783202317926,103.840464745299
422,CALDECOTT MRT STATION,1.33675087511065,103.839882429752
423,CANBERRA MRT STATION,1.44351133884481,103.829254643947
424,CANBERRA MRT STATION,1.44363014106056,103.829527975861
425,CANBERRA MRT STATION,1.44280446541205,103.829700293337
426,CANBERRA MRT STATION,1.44293514818295,103.829961741209
427,CANBERRA MRT STATION,1.44325591355701,103.830116233173
428,WOODLANDS MRT STATION,1.43667311468753,103.786508083762
429,WOODLANDS MRT STATION,1.43724336703986,103.787108225411
430,WOODLANDS MRT STATION,1.43754037357975,103.788005465669
431,WOODLANDS MRT STATION,1.43669687524624,103.785735624465
432,WOODLANDS MRT STATION,1.43481517513889,103.789089109752
433,WOODLANDS SOUTH MRT STATION,1.42584338690928,103.79436521102
434,FERNVALE LRT STATION,1.3921582676261,103.876261653892
435,BUKIT PANJANG LRT STATION,1.37792792775255,103.762722523556
436,BUKIT PANJANG LRT STATION,1.37802410264834,103.763251851956
437,TANAH MERAH MRT STATION,1.32706127581436,103.945723041582
438,TANAH MERAH MRT STATION,1.32685774838818,103.945794727929
439,CLEMENTI MRT STATION,1.31537355787444,103.764982102595
